0,CMT,14,10,10000,100,9,3231,32.31,RAN,BOM,216.49,134.38,1290.99
0,CMT,14,10,10000,100,10,5367,53.67,RAN,BOM,352.91,222.51,1537.6

0,CMT,14,10,10000,100,1,1060,10.6,RAN,BOM,89.77,52.83,799.21
0,CMT,14,10,10000,100,2,1043,10.43,RAN,BOM,79.3,46.95,734.74
0,CMT,14,10,10000,100,3,1099,10.99,RAN,BOM,83.31,49.8,826.7
0,CMT,14,10,10000,100,4,1132,11.32,RAN,BOM,90.08,52.98,837.01
0,CMT,14,10,10000,100,5,1146,11.46,RAN,BOM,90.6,53.49,877.84
0,CMT,14,10,10000,100,6,1569,15.69,RAN,BOM,128.39,76.19,1016.71
0,CMT,14,10,10000,100,7,1928,19.28,RAN,BOM,128.54,78.26,962.47
0,CMT,14,10,10000,100,8,2986,29.86,RAN,BOM,210.1,130.03,1245.76
0,CMT,14,10,10000,100,9,3231,32.31,RAN,BOM,216.49,134.38,1290.99
0,CMT,14,10,10000,100,10,5367,53.67,RAN,BOM,352.91,222.51,1537.6



0,CMT,16,10,50000,100,1,4984,49.84,RAN,BOM,180.14,121.03,1581.53
0,CMT,16,10,50000,100,2,4974,49.74,RAN,BOM,193.55,128.35,1489.57
0,CMT,16,10,50000,100,3,4970,49.7,RAN,BOM,177.96,119.18,1469.11
0,CMT,16,10,50000,100,4,4923,49.23,RAN,BOM,196.38,130.04,1510.85
0,CMT,16,10,50000,100,5,5012,50.12,RAN,BOM,189.86,125.57,1460.2
0,CMT,16,10,50000,100,6,5091,50.91,RAN,BOM,182.73,123.09,1342.72
0,CMT,16,10,50000,100,7,5040,50.4,RAN,BOM,175.09,117.88,1327.52
0,CMT,16,10,50000,100,8,4912,49.12,RAN,BOM,177.56,118.68,1580.72
0,CMT,16,10,50000,100,9,5019,50.19,RAN,BOM,193.39,127.6,1587.19
0,CMT,16,10,50000,100,10,4889,48.89,RAN,BOM,201.27,131.17,1690.01

0,CMT,16,10,50000,100,1,4984,49.84,RAN,BOM,180.14,121.03,1581.53
0,CMT,16,10,50000,100,2,4974,49.74,RAN,BOM,193.55,128.35,1489.57
0,CMT,16,10,50000,100,3,4970,49.7,RAN,BOM,177.96,119.18,1469.11
0,CMT,16,10,50000,100,4,4923,49.23,RAN,BOM,196.38,130.04,1510.85
0,CMT,16,10,50000,100,5,5012,50.12,RAN,BOM,189.86,125.57,1460.2
0,CMT,16,10,50000,100,6,5091,50.91,RAN,BOM,182.73,123.09,1342.72
0,CMT,16,10,50000,100,7,5040,50.4,RAN,BOM,175.09,117.88,1327.52
0,CMT,16,10,50000,100,8,4912,49.12,RAN,BOM,177.56,118.68,1580.72
0,CMT,16,10,50000,100,9,5019,50.19,RAN,BOM,193.39,127.6,1587.19
0,CMT,16,10,50000,100,10,4889,48.89,RAN,BOM,201.27,131.17,1690.01
0,CMT,14,10,10000,500,1,5395,10.79,RAN,BOM,89.07,52.508,807.318
0,CMT,14,10,10000,500,2,5408,10.816,RAN,BOM,79.98,47.736,739.754





0,CMT,17,10,100000,1000,1,98337,98.337,RAN,BOM,280.523,197.734,1888.58
0,CMT,17,10,100000,1000,2,98549,98.549,RAN,BOM,284.119,200.411,1903.35
0,CMT,17,10,100000,1000,3,98714,98.714,RAN,BOM,278.811,197.169,2053.38
0,CMT,17,10,100000,1000,4,99231,99.231,RAN,BOM,275.063,195.458,1904.77
0,CMT,17,10,100000,1000,5,98023,98.023,RAN,BOM,265.761,189.857,1930.28
0,CMT,17,10,100000,1000,6,98362,98.362,RAN,BOM,268.718,191.451,1861.35
0,CMT,17,10,100000,1000,7,98492,98.492,RAN,BOM,272.451,193.526,2010.98
0,CMT,17,10,100000,1000,8,98363,98.363,RAN,BOM,279.054,196.334,2023.01
0,CMT,17,10,100000,1000,9,98421,98.421,RAN,BOM,280.705,197.826,1981.55
0,CMT,17,10,100000,1000,10,98294,98.294,RAN,BOM,285.07,200.101,2069.12


0,CMT,20,10,1000000,10000,1,9779052,977.905,RAN,BOM,1423.63,1212.26,4981.76
0,CMT,20,10,1000000,10000,2,9776458,977.646,RAN,BOM,1426.24,1213.5,5128.2
0,CMT,20,10,1000000,10000,3,9777029,977.703,RAN,BOM,1372.65,1184.63,4384.77
0,CMT,20,10,1000000,10000,4,9777545,977.755,RAN,BOM,1382.61,1190.06,4659.49
0,CMT,20,10,1000000,10000,5,9780712,978.071,RAN,BOM,1415.53,1208.46,5038.59
0,CMT,20,10,1000000,10000,6,9768979,976.898,RAN,BOM,1378.55,1187.01,4731.79
0,CMT,20,10,1000000,10000,7,9772294,977.229,RAN,BOM,1411.6,1205.39,4611.79
0,CMT,20,10,1000000,10000,8,9778776,977.878,RAN,BOM,1411.03,1205.03,5114.69
0,CMT,20,10,1000000,10000,9,9776637,977.664,RAN,BOM,1414.83,1207.63,4737.89
0,CMT,20,10,1000000,10000,10,9775471,977.547,RAN,BOM,1416.17,1208.01,5021.35
0,CMT,20,10,1000000,10000,11,9778361,977.836,RAN,BOM,1404.34,1201.53,4710.25
0,CMT,20,10,1000000,10000,12,9772718,977.272,RAN,BOM,1408.91,1203.67,4855.25
0,CMT,20,10,1000000,10000,13,9779487,977.949,RAN,BOM,1416.74,1208.3,4942.77
0,CMT,20,10,1000000,10000,14,9780199,978.02,RAN,BOM,1448.16,1224.98,5008.03
0,CMT,20,10,1000000,10000,15,9774096,977.41,RAN,BOM,1460.04,1231.02,5513.67


0,CMT,20,10,1000000,10000,1,9779052,977.905,RAN,BOM,1423.63,1212.26,4981.76
0,CMT,20,10,1000000,10000,5,9776458,977.646,RAN,BOM,1426.33,1213.5,5128.2
0,CMT,20,10,1000000,10000,5,9777029,977.703,RAN,BOM,1372.68,1184.63,4384.77

0,CMT,20,10,1000000,10000,1,9779052,977.905,RAN,BOM,1423.63,1212.26,4981.76
0,CMT,20,10,1000000,10000,6,9776458,977.646,RAN,BOM,1426.36,1213.5,5128.2
0,CMT,20,10,1000000,10000,11,9777029,977.703,RAN,BOM,1372.81,1184.63,4384.77
0,CMT,20,10,1000000,10000,16,9777545,977.755,RAN,BOM,1382.92,1190.06,4659.49
0,CMT,20,10,1000000,10000,21,9780712,978.071,RAN,BOM,1416,1208.46,5038.59
0,CMT,20,10,1000000,10000,26,9768979,976.898,RAN,BOM,1379.07,1187.01,4731.79
0,CMT,20,10,1000000,10000,31,9772294,977.229,RAN,BOM,1412.43,1205.39,4611.79
0,CMT,20,10,1000000,10000,36,9778776,977.878,RAN,BOM,1411.97,1205.03,5114.69
0,CMT,20,10,1000000,10000,41,9776637,977.664,RAN,BOM,1415.69,1207.63,4737.89
0,CMT,20,10,1000000,10000,46,9775471,977.547,RAN,BOM,1417.24,1208.01,5021.35
0,CMT,20,10,1000000,10000,51,9778361,977.836,RAN,BOM,1405.6,1201.53,4710.25
0,CMT,20,10,1000000,10000,56,9772718,977.272,RAN,BOM,1410.24,1203.67,4855.25
0,CMT,20,10,1000000,10000,61,9779487,977.949,RAN,BOM,1418.22,1208.3,4942.77

0,CMT,17,10,100000,10000,1,986653,98.6653,RAN,BOM,284.347,200.262,2032.98

0,CMT,17,10,100000,10000,1,986653,98.6653,RAN,BOM,284.347,200.262,2032.98
0,CMT,17,10,100000,10000,6,986653,98.6653,RAN,BOM,284.775,200.262,2032.98
0,CMT,17,10,100000,10000,11,986653,98.6653,RAN,BOM,285.271,200.262,2032.98
0,CMT,17,10,100000,10000,16,986653,98.6653,RAN,BOM,285.771,200.262,2032.98
0,CMT,17,10,100000,10000,21,986653,98.6653,RAN,BOM,286.32,200.262,2032.98
0,CMT,17,10,100000,10000,26,986653,98.6653,RAN,BOM,286.743,200.262,2032.98
0,CMT,17,10,100000,10000,31,986653,98.6653,RAN,BOM,287.193,200.262,2032.98
0,CMT,17,10,100000,10000,36,986653,98.6653,RAN,BOM,287.686,200.262,2032.98
0,CMT,17,10,100000,10000,41,986653,98.6653,RAN,BOM,288.188,200.262,2032.98
0,CMT,17,10,100000,10000,46,986653,98.6653,RAN,BOM,288.676,200.262,2032.98
0,CMT,17,10,100000,10000,51,986653,98.6653,RAN,BOM,289.078,200.262,2035.01
0,CMT,17,10,100000,10000,56,986653,98.6653,RAN,BOM,289.572,200.262,2039.52
0,CMT,17,10,100000,10000,61,986653,98.6653,RAN,BOM,290.001,200.262,2042.84
0,CMT,17,10,100000,10000,66,990801,99.0801,RAN,BOM,291.375,201.017,2062.11
0,CMT,17,10,100000,10000,71,990801,99.0801,RAN,BOM,291.875,201.017,2142.77
0,CMT,17,10,100000,10000,76,1043560,104.356,RAN,BOM,305.543,210.839,2320.06
0,CMT,17,10,100000,10000,81,1240924,124.092,RAN,BOM,359.525,249.931,2705.86
0,CMT,17,10,100000,10000,86,1775326,177.533,RAN,BOM,500.298,352.565,3308.3
0,CMT,17,10,100000,10000,91,2840419,284.042,RAN,BOM,771.587,552.607,4056.96
0,CMT,17,10,100000,10000,96,4620396,462.04,RAN,BOM,1242.65,896.341,4938.06
0,CMT,17,10,100000,10000,100,6337665,633.766,RAN,BOM,1698.32,1229.09,5491.78
70,CMT,17,10,100000,10000,105,8183241,818.324,RAN,BOM,2185.19,1585.13,5988.52
0,CMT,17,10,100000,10000,110,9570791,957.079,RAN,BOM,2564.47,1860.56,6256.22
0,CMT,17,10,100000,10000,115,10299544,1029.95,RAN,BOM,2752.84,1998.78,6456.22
0,CMT,17,10,100000,10000,120,10588064,1058.81,RAN,BOM,2830.38,2055.09,6508.51
0,CMT,17,10,100000,10000,125,10689363,1068.94,RAN,BOM,2857.79,2074.62,6532.79
0,CMT,17,10,100000,10000,130,10725134,1072.51,RAN,BOM,2867.45,2081.55,6543.5
